price,event_date,product_content_id,sold_count,visit_count,favored_count,basket_count,category_sold,category_brand_sold,category_visits,ty_visits,category_basket,category_favored
133.262931,07/12/2020,32939029,116,0,692,379,778,5039,816,1,0,3015
,07/12/2020,48740784,0,0,5,1,165,126721,8934,1,0,38763
,07/12/2020,73318567,0,0,0,0,88,3493,195,1,0,1109
81.065,06/12/2020,85004,40,0,953,272,273,31556,3297,1,0,15702
75.02025424,06/12/2020,4066298,118,0,214,334,976,3742,2131,1,0,6434
168.2999167,06/12/2020,6676673,120,0,693,584,543,23286,4901,1,0,20368
259,06/12/2020,7061886,63,0,455,258,179,9285,853,1,0,3864
50.03703313,06/12/2020,31515569,947,0,2076,3184,2117,70327,10835,1,0,42968
,06/12/2020,32737302,0,0,0,0,131,4065,279,1,0,1387
133.666129,06/12/2020,32939029,217,0,1395,741,994,7355,1049,1,0,3897
799.9,06/12/2020,48740784,1,0,7,7,222,143703,8778,1,0,41982
,06/12/2020,73318567,0,0,0,0,131,4065,279,1,0,1387
80.84791667,05/12/2020,85004,48,0,368,283,266,24006,3030,1,0,15549
74.56991525,05/12/2020,4066298,118,0,196,318,875,4077,1978,1,0,6642
152.6814894,05/12/2020,6676673,188,0,1031,868,589,22022,4947,1,0,21228
259,05/12/2020,7061886,65,0,540,239,196,6764,775,1,0,3890
50.03758587,05/12/2020,31515569,936,0,2786,3715,1994,64737,10072,1,0,43768
,05/12/2020,32737302,0,0,0,0,150,4414,278,1,0,1430
133.9729885,05/12/2020,32939029,174,0,788,587,1004,6527,1038,1,0,3808
,05/12/2020,48740784,0,0,4,0,233,155662,9646,1,0,48109
,05/12/2020,73318567,0,0,0,0,150,4414,278,1,0,1430
73.72380952,04/12/2020,85004,63,0,383,345,287,17201,2447,1,0,13398
73.94428571,04/12/2020,4066298,77,0,137,192,631,2892,1538,1,0,5680
150.5621005,04/12/2020,6676673,219,0,990,1018,580,21315,4692,1,0,21251
259,04/12/2020,7061886,38,0,221,156,141,5073,615,1,0,3045
49.99,04/12/2020,31515569,744,0,2288,3391,1608,49973,7452,1,0,33184
,04/12/2020,32737302,0,0,1,0,173,4073,266,1,0,1395
134.1684615,04/12/2020,32939029,65,0,269,237,659,5288,711,1,0,2791
583.32,04/12/2020,48740784,1,0,3,1,191,134223,9215,1,0,44811
,04/12/2020,73318567,0,0,0,0,173,4073,266,1,0,1395
78.30588235,03/12/2020,85004,34,0,391,197,149,16847,2130,1,0,11761
74.34375,03/12/2020,4066298,64,0,117,953,624,4700,1586,1,0,7821
155.6929936,03/12/2020,6676673,157,0,1215,878,521,24102,4787,1,0,21942
259,03/12/2020,7061886,44,0,397,202,141,5731,618,1,0,3344
49.99,03/12/2020,31515569,685,0,1810,3166,1301,46592,6561,1,0,28356
,03/12/2020,32737302,0,0,0,0,296,5376,370,1,0,2291
134.3282051,03/12/2020,32939029,39,0,209,153,627,7799,664,1,0,5474
799.9,03/12/2020,48740784,1,0,2,3,223,135508,8285,1,0,42129
,03/12/2020,73318567,0,0,0,0,296,5376,370,1,0,2291
76.80357143,02/12/2020,85004,42,0,362,181,159,16755,2229,1,0,11674
74.07040404,02/12/2020,4066298,99,0,143,1271,601,3397,1507,1,0,9114
147.8238095,02/12/2020,6676673,168,0,854,761,498,18308,4343,1,0,19242
259,02/12/2020,7061886,40,0,485,177,115,5241,584,1,0,2853
49.99,02/12/2020,31515569,700,0,1506,2788,1384,39084,6663,1,0,27560
,02/12/2020,32737302,0,0,0,0,95,2701,184,1,0,1138
133.7676471,02/12/2020,32939029,34,0,191,146,656,4276,686,1,0,2969
,02/12/2020,48740784,0,0,2,2,205,117227,7985,1,0,40443
,02/12/2020,73318567,0,0,0,0,95,2701,184,1,0,1138
76.34807692,01/12/2020,85004,52,0,273,192,145,16020,2150,1,0,12423
74.31318182,01/12/2020,4066298,110,0,162,1410,627,2769,1567,1,0,8607
153.7945455,01/12/2020,6676673,165,0,710,693,500,17852,4450,1,0,20361
259,01/12/2020,7061886,40,0,217,173,118,4470,510,1,0,2475
49.99,01/12/2020,31515569,635,0,1497,2713,1233,38172,6109,1,0,27048
,01/12/2020,32737302,0,0,0,0,44,2613,123,1,0,810
135.35,01/12/2020,32939029,36,0,145,130,512,3441,553,1,0,2045
,01/12/2020,48740784,0,0,3,4,182,119227,7879,1,0,39311
,01/12/2020,73318567,0,0,0,0,44,2613,123,1,0,810
74.16,30/11/2020,85004,50,0,287,188,144,16563,2414,1,0,13828
74.06984375,30/11/2020,4066298,64,0,124,235,623,4135,1588,1,0,8127
159.1016949,30/11/2020,6676673,118,0,681,616,385,19131,4056,1,0,19499
257.0166667,30/11/2020,7061886,60,0,251,195,156,5692,608,1,0,3198
49.99,30/11/2020,31515569,659,0,1752,2991,1246,43270,6355,1,0,30086
,30/11/2020,32737302,0,0,1,0,53,2761,119,1,0,706
136.7566667,30/11/2020,32939029,30,0,117,119,576,3989,613,1,0,2584
,30/11/2020,48740784,0,0,4,2,207,124033,7253,1,0,39307
,30/11/2020,73318567,0,0,0,0,53,2761,119,1,0,706
65.05384615,29/11/2020,85004,104,0,0,349,337,0,3412,1,0,19389
67.19373913,29/11/2020,4066298,115,0,0,507,805,0,1760,1,0,8782
169.091954,29/11/2020,6676673,87,0,0,589,407,0,4217,1,0,23025
248,29/11/2020,7061886,61,0,0,263,152,0,866,1,0,4473
46.4772146,29/11/2020,31515569,946,0,0,4512,1740,0,8804,1,0,40238
,29/11/2020,32737302,0,0,0,0,55,0,124,1,0,869
136,29/11/2020,32939029,17,0,0,92,845,0,885,1,0,4139
,29/11/2020,48740784,0,0,0,1,362,0,10821,1,0,55919
,29/11/2020,73318567,0,0,0,0,55,0,124,1,0,869
64.92881944,28/11/2020,85004,144,0,0,544,989,0,7810,1,0,35387
60.75007042,28/11/2020,4066298,568,0,0,1195,2738,0,5055,1,0,16495
155.0032086,28/11/2020,6676673,187,0,0,1072,812,0,7696,1,0,36777
250.9509804,28/11/2020,7061886,102,0,0,318,341,0,1633,1,0,6381
39.02843495,28/11/2020,31515569,2805,0,0,10031,5472,0,18814,1,0,63137
,28/11/2020,32737302,0,0,0,0,108,0,331,1,0,1421
127.1,28/11/2020,32939029,25,0,0,110,2247,0,2334,1,0,7325
,28/11/2020,48740784,0,0,0,2,700,0,21187,1,0,81475
,28/11/2020,73318567,0,0,0,0,108,0,331,1,0,1421
64.94880223,27/11/2020,85004,359,0,0,817,2498,0,18929,1,0,52648
60.81019092,27/11/2020,4066298,1519,0,0,2387,7031,0,16575,1,0,32127
144.0970507,27/11/2020,6676673,1085,0,0,3701,2573,0,19599,1,0,67417
245.9965753,27/11/2020,7061886,292,0,0,640,1003,0,4135,1,0,13258
39.88918817,27/11/2020,31515569,5860,0,0,17613,11782,0,42747,1,0,115199
,27/11/2020,32737302,0,0,0,0,232,0,687,1,0,2478
125.6821918,27/11/2020,32939029,73,0,0,196,5557,0,5692,1,0,13670
683.98,27/11/2020,48740784,1,0,0,25,2688,0,66787,1,0,204414
,27/11/2020,73318567,0,0,0,0,232,0,687,1,0,2478
64.91865306,26/11/2020,85004,245,0,0,623,1778,0,15298,1,0,48523
60.85776677,26/11/2020,4066298,1312,0,0,2189,6391,0,14040,1,0,28306
144.5620023,26/11/2020,6676673,879,0,0,3237,1890,0,16034,1,0,59635
244.7916667,26/11/2020,7061886,192,0,0,555,672,0,3219,1,0,13588
40.74972477,26/11/2020,31515569,5294,0,0,17302,10687,0,36302,1,0,106616
,26/11/2020,32737302,0,0,0,0,200,0,617,1,0,2327
124.9620313,26/11/2020,32939029,64,0,0,202,4145,0,4263,1,0,10797
,26/11/2020,48740784,0,0,0,18,2146,0,56477,1,0,188401
,26/11/2020,73318567,0,0,0,0,200,0,617,1,0,2327
64.9,25/11/2020,85004,292,0,0,542,2356,0,17760,1,0,42384
60.770252,25/11/2020,4066298,1746,0,0,2116,8825,0,17342,1,0,24581
144.9006108,25/11/2020,6676673,1146,0,0,3195,2218,0,19423,1,0,54827
244.4019608,25/11/2020,7061886,306,0,0,647,858,0,4036,1,0,11229
48.0033066,25/11/2020,31515569,5275,0,0,11647,11052,0,42891,1,0,93033
,25/11/2020,32737302,0,0,0,0,201,0,586,1,0,1537
125.7507071,25/11/2020,32939029,99,0,0,196,5139,0,5280,1,0,10089
799.9,25/11/2020,48740784,1,0,0,6,1850,0,58852,1,0,158773
,25/11/2020,73318567,0,0,0,0,201,0,586,1,0,1537
65.86,24/11/2020,85004,125,0,0,519,1044,0,7527,1,0,33145
61.44008518,24/11/2020,4066298,587,0,0,1307,3328,0,5832,1,0,14115
144.9425982,24/11/2020,6676673,331,0,0,2476,746,0,7634,1,0,43974
247.7280702,24/11/2020,7061886,114,0,0,588,335,0,1571,1,0,10047
47.99607063,24/11/2020,31515569,1928,0,0,8890,4125,0,20017,1,0,77939
,24/11/2020,32737302,0,0,0,0,71,0,264,1,0,1309
125.9313158,24/11/2020,32939029,38,0,0,160,1436,0,1498,1,0,6184
,24/11/2020,48740784,0,0,0,8,763,0,25661,1,0,134418
,24/11/2020,73318567,0,0,0,0,71,0,264,1,0,1309
79.9,23/11/2020,85004,21,0,0,197,318,0,2321,1,0,15635
74.85321429,23/11/2020,4066298,56,0,0,229,617,0,1511,1,0,5868
145.1333333,23/11/2020,6676673,207,0,0,1593,514,0,4642,1,0,28866
259,23/11/2020,7061886,46,0,0,308,99,0,665,1,0,6320
49.99314199,23/11/2020,31515569,485,0,0,5029,1072,0,7544,1,0,47193
,23/11/2020,32737302,0,0,0,0,28,0,121,1,0,912
137.3571429,23/11/2020,32939029,7,0,0,62,477,0,512,1,0,3044
,23/11/2020,48740784,0,0,0,17,226,0,9741,1,0,78342
,23/11/2020,73318567,0,0,0,0,28,0,121,1,0,912
79.93548387,22/11/2020,85004,31,0,0,187,115,0,1789,1,0,13591
73.564,22/11/2020,4066298,70,0,0,246,591,0,1458,1,0,5448
145.5390071,22/11/2020,6676673,141,0,0,1168,406,0,4220,1,0,26360
260.0487179,22/11/2020,7061886,39,0,0,325,104,0,476,1,0,5375
48.55944444,22/11/2020,31515569,360,0,0,3627,924,0,6555,1,0,40066
,22/11/2020,32737302,0,0,0,0,27,0,124,1,0,989
137.0375,22/11/2020,32939029,8,0,0,77,497,0,529,1,0,3087
583.32,22/11/2020,48740784,1,0,0,13,219,0,7733,1,0,68448
,22/11/2020,73318567,0,0,0,0,27,0,124,1,0,989
76.54807692,21/11/2020,85004,26,0,0,170,103,0,1726,1,0,13322
72.55,21/11/2020,4066298,75,0,0,287,562,0,1349,1,0,5702
145.233125,21/11/2020,6676673,160,0,0,1832,407,0,3336,1,0,25221
259,21/11/2020,7061886,33,0,0,335,88,0,468,1,0,4822
44.99,21/11/2020,31515569,501,0,0,5203,1169,0,5948,1,0,39706
,21/11/2020,32737302,0,0,0,0,20,0,139,1,0,930
136.9,21/11/2020,32939029,8,0,0,79,408,0,436,1,0,2740
,21/11/2020,48740784,0,0,0,26,202,0,7309,1,0,67558
,21/11/2020,73318567,0,0,0,0,20,0,139,1,0,930
77.33333333,20/11/2020,85004,18,0,0,131,91,0,1779,1,0,11391
72.25675676,20/11/2020,4066298,111,0,0,233,730,0,1520,1,0,5549
144.4969524,20/11/2020,6676673,210,0,0,1201,490,0,3618,1,0,20900
259,20/11/2020,7061886,43,0,0,181,116,0,446,1,0,3251
44.99,20/11/2020,31515569,534,0,0,4471,1211,0,7063,1,0,39893
,20/11/2020,32737302,0,0,0,0,27,0,121,1,0,799
145.985,20/11/2020,32939029,8,0,0,62,437,0,473,1,0,2404
,20/11/2020,48740784,0,0,0,23,200,0,7895,1,0,58218
,20/11/2020,73318567,0,0,0,0,27,0,121,1,0,799
80.0628125,19/11/2020,85004,32,0,0,176,131,0,1931,1,0,11725
72.72867925,19/11/2020,4066298,106,0,0,265,745,0,1544,1,0,4869
140.1576735,19/11/2020,6676673,245,0,0,1211,490,0,3614,1,0,18781
259,19/11/2020,7061886,29,0,0,156,84,0,411,1,0,3017
44.99,19/11/2020,31515569,610,0,0,4820,1355,0,7715,1,0,37496
,19/11/2020,32737302,0,0,0,0,26,0,134,1,0,795
138.5,19/11/2020,32939029,6,0,0,71,419,0,453,1,0,2228
,19/11/2020,48740784,0,0,0,5,239,0,8082,1,0,58771
,19/11/2020,73318567,0,0,0,0,26,0,134,1,0,795
79.94230769,18/11/2020,85004,26,0,0,154,132,0,1947,1,0,11840
73.04904762,18/11/2020,4066298,105,0,0,269,727,0,1549,1,0,4739
139.1897015,18/11/2020,6676673,268,0,0,1312,512,0,3432,1,0,16515
259,18/11/2020,7061886,26,0,0,117,85,0,428,1,0,2459
45.11196891,18/11/2020,31515569,595,0,0,4847,1303,0,6385,1,0,33292
,18/11/2020,32737302,0,0,0,0,24,0,120,1,0,774
139.23,18/11/2020,32939029,6,0,0,40,488,0,510,1,0,2162
,18/11/2020,48740784,0,0,0,6,224,0,7852,1,0,50171
,18/11/2020,73318567,0,0,0,0,24,0,120,1,0,774
80.22258065,17/11/2020,85004,31,0,0,170,129,0,1891,1,0,10553
72.84457364,17/11/2020,4066298,129,0,0,222,773,0,1650,1,0,4690
133.1100857,17/11/2020,6676673,350,0,0,1333,677,0,3832,1,0,17359
259,17/11/2020,7061886,28,0,0,110,88,0,481,1,0,2660
44.99,17/11/2020,31515569,411,0,0,2340,877,0,5809,1,0,27075
,17/11/2020,32737302,0,0,0,0,24,0,116,1,0,628
137.6215385,17/11/2020,32939029,13,0,0,75,529,0,567,1,0,2106
,17/11/2020,48740784,0,0,0,7,257,0,7170,1,0,37756
,17/11/2020,73318567,0,0,0,0,24,0,116,1,0,628
79.97166667,16/11/2020,85004,36,0,0,125,155,0,2058,1,0,11242
72.67794643,16/11/2020,4066298,112,0,0,268,798,0,1636,1,0,6734
135.1137845,16/11/2020,6676673,399,0,0,1377,781,0,4433,1,0,18841
259.9756098,16/11/2020,7061886,41,0,0,138,125,0,572,1,0,2838
44.99,16/11/2020,31515569,400,0,0,2311,864,0,5980,1,0,26705
,16/11/2020,32737302,0,0,0,0,25,0,124,1,0,748
136.9,16/11/2020,32939029,16,0,0,81,638,0,678,1,0,2266
,16/11/2020,48740784,0,0,0,3,248,0,7975,1,0,39610
,16/11/2020,73318567,0,0,0,0,25,0,124,1,0,748
78.54967742,15/11/2020,85004,31,0,0,145,163,0,2093,1,0,12982
72.47712121,15/11/2020,4066298,132,0,0,585,914,0,1879,1,0,12640
136.5046759,15/11/2020,6676673,432,0,0,3089,849,0,4852,1,0,31560
259,15/11/2020,7061886,42,0,0,234,206,0,741,1,0,4367
44.99,15/11/2020,31515569,476,0,0,5295,889,0,8036,1,0,37899
,15/11/2020,32737302,0,0,0,0,24,0,154,1,0,989
136.8766667,15/11/2020,32939029,21,0,0,104,753,0,787,1,0,2955
,15/11/2020,48740784,0,0,0,5,328,0,11577,1,0,56445
,15/11/2020,73318567,0,0,0,0,24,0,154,1,0,989
72.18741379,14/11/2020,85004,58,0,0,239,171,0,2342,1,0,16505
65.50837989,14/11/2020,4066298,179,0,0,1016,1070,0,2084,1,0,16752
137.1965584,14/11/2020,6676673,462,0,0,4402,897,0,5015,1,0,37072
256.5,14/11/2020,7061886,40,0,0,217,163,0,618,1,0,4311
44.99,14/11/2020,31515569,540,0,0,7075,930,0,7555,1,0,42717
,14/11/2020,32737302,0,0,0,0,33,0,201,1,0,1272
131.19,14/11/2020,32939029,35,0,0,193,779,0,821,1,0,3831
,14/11/2020,48740784,0,0,0,9,482,0,10958,1,0,60890
,14/11/2020,73318567,0,0,0,0,33,0,201,1,0,1272
72.75124031,13/11/2020,85004,129,0,0,453,317,0,6084,1,0,33500
63.3,13/11/2020,4066298,695,0,0,2066,2681,0,4926,1,0,28901
141.4365942,13/11/2020,6676673,552,0,0,3880,1065,0,8207,1,0,52787
249,13/11/2020,7061886,72,0,0,290,320,0,1306,1,0,6717
44.33328517,13/11/2020,31515569,1054,0,0,10808,1703,0,12203,1,0,53205
,13/11/2020,32737302,0,0,0,0,109,0,294,1,0,1214
124.8991304,13/11/2020,32939029,69,0,0,275,1951,0,2030,1,0,6621
699.98,13/11/2020,48740784,2,0,0,23,1682,0,19193,1,0,80102
,13/11/2020,73318567,0,0,0,0,109,0,294,1,0,1214
72.07527378,12/11/2020,85004,347,0,0,619,1190,0,14142,1,0,36063
63.3251418,12/11/2020,4066298,1622,0,0,2148,6481,0,11055,1,0,26637
151.597956,12/11/2020,6676673,636,0,0,2359,1629,0,17508,1,0,53023
248.2227468,12/11/2020,7061886,233,0,0,465,896,0,3764,1,0,10345
39.00556434,12/11/2020,31515569,6793,0,0,21220,8826,0,35203,1,0,83370
,12/11/2020,32737302,0,0,0,0,763,0,1209,1,0,3803
123.3172549,12/11/2020,32939029,153,0,0,328,4472,0,4667,1,0,8703
799.9,12/11/2020,48740784,1,0,0,17,1797,0,49319,1,0,118039
,12/11/2020,73318567,0,0,0,0,763,0,1209,1,0,3803
72.08664653,11/11/2020,85004,331,0,0,828,2174,0,15852,1,0,48517
63.36341037,11/11/2020,4066298,1947,0,0,3157,8392,0,13947,1,0,35916
155.1659529,11/11/2020,6676673,467,0,0,2020,1431,0,17298,1,0,62398
247.4483051,11/11/2020,7061886,236,0,0,743,892,0,6128,1,0,21188
40.48133312,11/11/2020,31515569,7987,0,0,26491,10479,0,36755,1,0,110187
,11/11/2020,32737302,0,0,0,0,680,0,1072,1,0,4286
125.3030114,11/11/2020,32939029,176,0,0,495,4908,0,5116,1,0,13030
699.98,11/11/2020,48740784,2,0,0,68,1966,0,54648,1,0,170937
,11/11/2020,73318567,0,0,0,0,680,0,1072,1,0,4286
71.90591146,10/11/2020,85004,384,0,0,1021,1683,0,15120,1,0,50551
63.30798845,10/11/2020,4066298,2078,0,0,3504,8003,0,12702,1,0,34781
150.2435146,10/11/2020,6676673,478,0,0,2042,1210,0,15593,1,0,56797
246.8669951,10/11/2020,7061886,203,0,0,520,666,0,2904,1,0,10185
44.99,10/11/2020,31515569,6315,0,0,15752,8605,0,31386,1,0,91217
59.99,10/11/2020,32737302,1,0,0,12,400,0,775,1,0,2975
125.790678,10/11/2020,32939029,118,0,0,392,3663,0,3827,1,0,9923
699.98,10/11/2020,48740784,5,0,0,87,1394,0,48673,1,0,155291
,10/11/2020,73318567,0,0,0,0,400,0,775,1,0,2975
73.01024609,09/11/2020,85004,447,0,0,882,2902,0,22380,1,0,50379
63.35570985,09/11/2020,4066298,4191,0,0,5473,13114,0,22262,1,0,37714
142.930646,09/11/2020,6676673,805,0,0,1702,2342,0,21028,1,0,47110
249.3883495,09/11/2020,7061886,309,0,0,570,1038,0,4670,1,0,10712
44.99,09/11/2020,31515569,10879,0,0,19409,15916,0,48832,1,0,93710
,09/11/2020,32737302,0,0,0,0,518,0,1135,1,0,2716
121.3395385,09/11/2020,32939029,325,0,0,787,4708,0,4865,1,0,8278
699.98,09/11/2020,48740784,14,0,0,86,1572,0,73935,1,0,168319
,09/11/2020,73318567,0,0,0,0,518,0,1135,1,0,2716
72.51315152,08/11/2020,85004,165,0,0,891,1173,0,7199,1,0,45788
64.27730388,08/11/2020,4066298,1313,0,0,5509,3652,0,5464,1,0,23734
153.4153846,08/11/2020,6676673,156,0,0,1696,516,0,5585,1,0,44495
251.8865979,08/11/2020,7061886,97,0,0,803,265,0,1527,1,0,14178
44.99,08/11/2020,31515569,3322,0,0,23973,5597,0,17460,1,0,104860
,08/11/2020,32737302,0,0,0,0,280,0,564,1,0,4094
120.4288462,08/11/2020,32939029,104,0,0,650,1509,0,1551,1,0,10678
736.64,08/11/2020,48740784,10,0,0,139,762,0,30656,1,0,244883
,08/11/2020,73318567,0,0,0,0,280,0,564,1,0,4094
68.58571429,07/11/2020,85004,35,0,0,252,257,0,1995,1,0,16011
70.84154412,07/11/2020,4066298,136,0,0,535,793,0,1365,1,0,6174
154.7431193,07/11/2020,6676673,109,0,0,1136,245,0,3731,1,0,28962
260.0810811,07/11/2020,7061886,37,0,0,371,93,0,577,1,0,6524
44.99,07/11/2020,31515569,948,0,0,8145,1577,0,6595,1,0,47721
,07/11/2020,32737302,0,0,0,0,30,0,167,1,0,1369
132.9,07/11/2020,32939029,15,0,0,100,329,0,346,1,0,2991
827.75,07/11/2020,48740784,6,0,0,30,91,0,9668,1,0,92018
,07/11/2020,73318567,0,0,0,0,30,0,167,1,0,1369
69.01179487,06/11/2020,85004,39,0,0,307,361,0,2210,1,0,16347
70.70718232,06/11/2020,4066298,181,0,0,669,1311,0,2151,1,0,7923
157.1192661,06/11/2020,6676673,109,0,0,970,285,0,4704,1,0,31469
266.0588235,06/11/2020,7061886,34,0,0,300,104,0,998,1,0,6599
44.99,06/11/2020,31515569,1049,0,0,6629,1781,0,6897,1,0,39560
,06/11/2020,32737302,0,0,0,0,37,0,167,1,0,1119
133.6846154,06/11/2020,32939029,13,0,0,108,399,0,417,1,0,2821
833.32,06/11/2020,48740784,3,0,0,33,103,0,10221,1,0,80716
,06/11/2020,73318567,0,0,0,0,37,0,167,1,0,1119
76.73043478,05/11/2020,85004,23,0,0,154,144,0,1584,1,0,11450
70.7447541,05/11/2020,4066298,183,0,0,698,957,0,1745,1,0,7004
152.15,05/11/2020,6676673,120,0,0,1118,292,0,3913,1,0,26765
259,05/11/2020,7061886,42,0,0,241,109,0,446,1,0,4178
44.99,05/11/2020,31515569,1007,0,0,5388,1791,0,6692,1,0,36141
,05/11/2020,32737302,0,0,0,0,35,0,146,1,0,829
133.6555556,05/11/2020,32939029,9,0,0,81,366,0,386,1,0,2708
833.32,05/11/2020,48740784,3,0,0,13,96,0,9597,1,0,70936
,05/11/2020,73318567,0,0,0,0,35,0,146,1,0,829
78.15333333,04/11/2020,85004,18,0,0,130,120,0,1606,1,0,9756
70.78491667,04/11/2020,4066298,240,0,0,684,990,0,1845,1,0,5819
160.9425287,04/11/2020,6676673,87,0,0,940,213,0,3131,1,0,19929
259,04/11/2020,7061886,39,0,0,269,99,0,435,1,0,3357
45.04958476,04/11/2020,31515569,900,0,0,5873,1691,0,6424,1,0,33531
,04/11/2020,32737302,0,0,0,0,31,0,115,1,0,843
134.2333333,04/11/2020,32939029,12,0,0,74,448,0,469,1,0,2783
833.32,04/11/2020,48740784,1,0,0,12,67,0,8207,1,0,57047
,04/11/2020,73318567,0,0,0,0,31,0,115,1,0,843
77.87272727,03/11/2020,85004,22,0,0,107,151,0,1699,1,0,8312
70.75333333,03/11/2020,4066298,234,0,0,379,1016,0,1846,1,0,4543
163.746988,03/11/2020,6676673,83,0,0,505,206,0,2889,1,0,13219
260.1054054,03/11/2020,7061886,37,0,0,132,108,0,436,1,0,2216
44.99,03/11/2020,31515569,902,0,0,3462,1714,0,6289,1,0,26785
,03/11/2020,32737302,0,0,0,0,30,0,127,1,0,668
134.6818182,03/11/2020,32939029,11,0,0,49,479,0,502,1,0,1836
,03/11/2020,48740784,0,0,0,16,81,0,7296,1,0,40972
,03/11/2020,73318567,0,0,0,0,30,0,127,1,0,668
75.29210526,02/11/2020,85004,38,0,0,139,169,0,1830,1,0,8226
71.03709804,02/11/2020,4066298,255,0,0,1147,1096,0,2017,1,0,5729
154.8993182,02/11/2020,6676673,132,0,0,704,317,0,3006,1,0,12924
259,02/11/2020,7061886,45,0,0,162,115,0,468,1,0,2171
45.08494256,02/11/2020,31515569,889,0,0,3906,1715,0,6405,1,0,28130
,02/11/2020,32737302,0,0,0,0,20,0,115,1,0,652
134.4636364,02/11/2020,32939029,11,0,0,44,452,0,486,1,0,1613
833.32,02/11/2020,48740784,4,0,0,21,58,0,6944,1,0,38318
,02/11/2020,73318567,0,0,0,0,20,0,115,1,0,652
80.43470588,01/11/2020,85004,17,0,0,114,132,0,1597,1,0,8049
70.73457778,01/11/2020,4066298,225,0,0,427,1026,0,1823,1,0,4619
148.7736607,01/11/2020,6676673,112,0,0,590,237,0,2457,1,0,11627
259,01/11/2020,7061886,53,0,0,164,117,0,456,1,0,2178
44.99,01/11/2020,31515569,852,0,0,3229,1716,0,6351,1,0,26941
,01/11/2020,32737302,0,0,0,0,35,0,151,1,0,941
134.7333333,01/11/2020,32939029,12,0,0,44,429,0,460,1,0,1512
,01/11/2020,48740784,0,0,0,21,50,0,6288,1,0,35754
,01/11/2020,73318567,0,0,0,0,35,0,151,1,0,941
79.9,31/10/2020,85004,15,0,0,86,115,0,1476,1,0,7465
70.77496644,31/10/2020,4066298,149,0,0,290,959,0,1660,1,0,3967
154.3991589,31/10/2020,6676673,107,0,0,533,239,0,2210,1,0,11028
259,31/10/2020,7061886,44,0,0,167,103,0,375,1,0,1938
44.99,31/10/2020,31515569,728,0,0,2982,1430,0,5756,1,0,25179
,31/10/2020,32737302,0,0,0,0,35,0,183,1,0,970
134.3545455,31/10/2020,32939029,11,0,0,33,350,0,366,1,0,1242
833.32,31/10/2020,48740784,5,0,0,21,38,0,5971,1,0,30487
,31/10/2020,73318567,0,0,0,0,35,0,183,1,0,970
79.508125,30/10/2020,85004,32,0,0,122,166,0,1628,1,0,8008
70.88598802,30/10/2020,4066298,167,0,0,299,844,0,1626,1,0,3805
172.2056604,30/10/2020,6676673,53,0,0,827,200,0,2650,1,0,12313
266.0588235,30/10/2020,7061886,34,0,0,132,93,0,405,1,0,1968
44.99,30/10/2020,31515569,754,0,0,3113,1440,0,5898,1,0,26045
,30/10/2020,32737302,0,0,0,0,40,0,169,1,0,909
132.4454545,30/10/2020,32939029,11,0,0,49,344,0,364,1,0,1379
833.32,30/10/2020,48740784,1,0,0,20,37,0,5324,1,0,29990
,30/10/2020,73318567,0,0,0,0,40,0,169,1,0,909
79.25387097,29/10/2020,85004,31,0,0,141,153,0,1790,1,0,9480
70.69112994,29/10/2020,4066298,177,0,0,332,875,0,1700,1,0,4253
178.7142857,29/10/2020,6676673,70,0,0,416,185,0,2732,1,0,13446
259,29/10/2020,7061886,38,0,0,149,125,0,484,1,0,2518
44.99,29/10/2020,31515569,928,0,0,3715,1817,0,7611,1,0,34252
,29/10/2020,32737302,0,0,0,0,37,0,227,1,0,1251
131.9,29/10/2020,32939029,16,0,0,58,406,0,435,1,0,1594
739.982,29/10/2020,48740784,10,0,0,59,112,0,6413,1,0,38593
,29/10/2020,73318567,0,0,0,0,37,0,227,1,0,1251
79.25173913,28/10/2020,85004,23,0,0,100,162,0,1789,1,0,9235
70.73685864,28/10/2020,4066298,191,0,0,387,958,0,1801,1,0,4393
178.9722222,28/10/2020,6676673,72,0,0,447,196,0,3002,1,0,13690
256.1041667,28/10/2020,7061886,48,0,0,156,104,0,454,1,0,2218
44.99,28/10/2020,31515569,961,0,0,3758,1942,0,7522,1,0,33343
,28/10/2020,32737302,0,0,0,0,47,0,253,1,0,1336
131.9,28/10/2020,32939029,9,0,0,44,391,0,409,1,0,1439
699.98,28/10/2020,48740784,52,0,0,247,566,0,6202,1,0,36581
,28/10/2020,73318567,0,0,0,0,47,0,253,1,0,1336
76.98181818,27/10/2020,85004,33,0,0,111,227,0,2140,1,0,10606
70.90284974,27/10/2020,4066298,193,0,0,391,1357,0,2291,1,0,5174
173.7782051,27/10/2020,6676673,78,0,0,560,245,0,3379,1,0,14781
250.0604167,27/10/2020,7061886,48,0,0,146,119,0,496,1,0,2543
44.99,27/10/2020,31515569,1041,0,0,4078,2046,0,7958,1,0,36303
,27/10/2020,32737302,0,0,0,0,69,0,232,1,0,1361
131.9,27/10/2020,32939029,11,0,0,58,418,0,445,1,0,1536
833.32,27/10/2020,48740784,1,0,0,11,25,0,5530,1,0,31739
,27/10/2020,73318567,0,0,0,0,69,0,232,1,0,1361
76.7,26/10/2020,85004,24,0,0,122,139,0,2193,1,0,10581
71.88859551,26/10/2020,4066298,178,0,0,340,2040,0,3028,1,0,6490
174.7941748,26/10/2020,6676673,103,0,0,675,277,0,3552,1,0,15654
